band_id,bucket_hash,notice_id
1,6d48cf04ee19d8de7846dfbb61884485e128de51,N002703
2,fb89d22a182130109c0259cf52b6fe421062fc43,N002703
3,2906fbcbe1c55290faa223d492c532b16b7f25d3,N002703
4,7a7bbab3a27614e9111716505ac3580692e25aff,N002703
5,9abe6315e6b0c771de6837582296fc7afbaf43d2,N002703
6,dd56148869be5e449c0a4e713c2055d6bb54195f,N002703
7,29348de695e8f7a70aa4bd2842251044a069e9ed,N002703
8,9e3f2d52953f08c54ddb8506b9edfa12e2064371,N002703
9,662d03aa4235b160d8cab85f7b6000f2b26762ef,N002703
10,2f5a595b965319a593bde76b3dd44a74143b2901,N002703
11,eae2a1ddcd8da9d074caeea7d2bd248127b563a5,N002703
12,853be8e387ba65e797671644341ac73389823b02,N002703
13,bdcca2044da9f79a9c6dd6bb38025fe136487a47,N002703
14,0fa2a6112ee6d95beb50bd772bb9bf14afa2a4a9,N002703
15,0e70b02084ebe19973ec660f08533620d7690555,N002703
16,e02721e599b8c01e15ef43a2543a6d078abd6e70,N002703
17,896f53b8e9dac3e5a72322ecc4b2e371027eadf1,N002703
18,bf0b3bf99ad640fa488ece44aebd4a0f99c9d217,N002703
19,2779bcfc046b06a6945111b022b29d03a740f065,N002703
20,aa20139904c3484be045f5a0205b7dc7a685c949,N002703
21,c0fa32597dabe249229c071ee25e80094151e7ff,N002703
22,d14f21f808f1868470c608780da49cfadcb1a71c,N002703
23,2341ba7aedbc963a1cfe22f25452570e85363e09,N002703
24,f27ec10a74a52ea402914e87967c4a522ee83f4e,N002703
25,208b77100894563c7250070ab782b1a68b8efa55,N002703
26,7675b83ece558bca0e891eacd6f658cb9099dde6,N002703
27,ed1bbec6961bc105d6c12fd227c8824a5e1bd44e,N002703
28,62930dc9ce84870efc99ae2b8f2e9546ea4d888c,N002703
29,87bc251ca34c766b8b695cbce857e7fbab954013,N002703
30,1ac6e8195c118fffd8ec35c13c77e8b486a0ec19,N002703
31,3b541c9352842e01cae2f1eef06fe3c1413dfa13,N002703
0,6c3103c289772ca65622cccd65180e3b68b5ec8d,N002711
1,38560ae9e9c2756c7e1f8be80d5476eeeb2d0d6a,N002711
2,0480302e35e609bc30f52425fe337e53927ee2be,N002711
3,b00a007f2828978581727f723e30d9b74dacbfad,N002711
4,9e4214d6ec05af255c1833163b45a006b5e975a6,N002711
5,22a8be657c4fe9eb37970284434f4e66407e491f,N002711
6,80a14d21c2bea1c14516f2941f72221ffb7e63b7,N002711
7,f5b45c0c331f57f4c4abf1c451c14f444e3da1bc,N002711
8,a19321804046ee7e8cb6816d619579ea754da6a8,N002711
9,84bbf3f3e15b9476095222eba1f7563f103077e9,N002711
10,976d505456a65efc6b91d82a225e84d624bf446f,N002711
11,89485b0b3eadb1300e8300cc638c9e37aef08b91,N002711
12,3283632fc79848fa06fc78d004db42ef0db6ca7b,N002711
13,5f2f6f6c28710fbc6240a46ee989cd5da11cb285,N002711
14,535c72dd4e44b8793573a135412917ff8430a25b,N002711
15,a68cf77e786059a64755a696c0adede877110940,N002711
16,a70f0fe9deee2810405a93d02e0c4f4610270b0b,N002711
17,b30560cde948308eaf2aa0c7feccc8916237bc48,N002711
18,3f9e951a9dabca5550988f599b399ec5b736a67b,N002711
19,3195d73aaf4f789a1121bffa957b475fbd7a04da,N002711
20,92e36e6a015ca6737fca0132585226f87071554a,N002711
21,d229f87824f0aacb6e30b4f26482968634e95154,N002711
22,93e6f2bd8d40154c7ec136856a9fc711affd6b4f,N002711
23,88e16884578ebd2a45104b58f0eaa59d27032474,N002711
24,869f49aa15fa5fa575908da5c8fdcc70334db0b7,N002711
25,61756ca6bb4e96b9e86200db3ff0974302f0edcf,N002711
26,b0ff31a08d578b631c487c170ed44423d0f75435,N002711
27,e9a470f21259cc3a77161b5b1acb5f83195d8517,N002711
28,ac7976094b3f25b5acaaf1cf60f2d963f66987e5,N002711
29,c1b2f0d54320f0727061686e063b4f97ecb7cbcb,N002711
30,2a429fb4775074ff3cebc658174a25154190f5af,N002711
31,db56a5707da0b66f171d0d22ea85d695710ae1b7,N002711
0,312bba04c126399ab350a21979b1a2537f7d67d9,N002719
1,824bf3e8078bb070af57c1975efee95b7ef283c1,N002719
2,980115c1a2eeacae0c9b718da072bb503e1ed834,N002719
3,8e82ae8170025860d293de8ac82c2f8dcea02e11,N002719
4,0d69e845929a0dabc6c44ceb1e14fa295f8f1e7f,N002719
5,a492b7d9b88a2d19f035d5da6213f047a68dc032,N002719
6,45244e772c1d7227b5735eab2a81235ac5a47f1a,N002719
7,cdfeb0817f816f39df6bf5a692f963cbb8e40e84,N002719
8,66c7fabbad92cadd9505c8ef689041eaf1e00e72,N002719
9,d9c1708eca4857a15d87b10dc057a3509196db1d,N002719
10,17edf8d39cd3b2b608550de36e744b3aaa6ff26e,N002719
11,9f30809ef7f077bd612821df3bee28f494e84186,N002719
12,c733ae5a224738bb2cdec45c976b41fe1c735051,N002719
13,cf0fe917117e7964d42c659a743cbc109056d1ab,N002719
14,f946b38ceab585fc7f373a61a738004c0f3bb2f4,N002719
15,db6a8f58b8478e47cb7204b9f92595500db7c3f2,N002719
16,1c024909e9ff6441d4248a2248fc0e78fdcec026,N002719
17,b22c826946bd79ba117170f5e4a924aad08e7659,N002719
18,09bf39c8429543361d5254937200050e133e672a,N002719
19,144e48da349d9412c9907a9b40a0e8282d802b7b,N002719
20,d14aacf7c48305fa282c1262ae198408a398addf,N002719
21,a888bfde7b15dd862c50853f641a728d0b1364de,N002719
22,f962a22c0c7e07498e7939ce52d750cead3be6cb,N002719
23,4465719eb2a13214dad35de8d7b32741c145a2c0,N002719
24,979ac7463628b73f7476716650d21a111a5cd0ad,N002719
25,3d148255ed8ab359bc5ac598f03f9217a0d9fa34,N002719
26,1498746a8e467001bdd2503af3b1b39fa67ae973,N002719
27,d1db57426d6a559d4bb4ebd8340010edc11df781,N002719
28,cb45b17fe158d41d32a1eeecddca6fa232f96ef4,N002719
29,483d89f7c0461759f785c632666f409c37746ece,N002719
30,8392d084845472b53d5cf9f438345c6203061d1d,N002719
31,b828046225617cef8ddb4067f695688e8b9274f1,N002719
0,44ef728886a44a3c30d84091338426aedc966551,N002727
1,f3c380d00fd104b850471c089073872253236fba,N002727
2,7885757e752c623b52c87e65c993e305ab633845,N002727
3,522dc7167364a83521ab45a84ddfb147ac4c33ef,N002727
4,6572cbf55af370f3bff758d24844c8e315867c52,N002727
5,e9ec5edb017b1a923e06afc659157c2c3a8712aa,N002727
6,bb9b15b699a1bc21dc5a0e20f8c3516c9c9918c6,N002727
7,7488fef27e3676cd3696d6bf0fb162a9d5c0d2b0,N002727
8,695a4f142691911fea102bcd37f7ae2260844d51,N002727
9,e79816a40e9017f4d57ebf8ede1c39231ab3ec1f,N002727
10,62b4516b8ff44df764eacf6e61b09cffeb432720,N002727
11,ebbfd61d1251d6d58d65be5a80d5e35eea53db67,N002727
12,3687c2cb2f5fa0c7c242bb8b3ce6935993097bf5,N002727
13,149cc85449fb253388454eadca9fa760c59b2436,N002727
14,528c47272b2fb0ac9f39b18d6c940e7242ef6a24,N002727
15,4a4da2ba70a744ba570ea5f8a9ed331caf60246f,N002727
16,b9be076c5f576fd55d8a08eafb54bf8e1a38ffab,N002727
17,54652cbc8549dbdc9389d057e2c6ac27a0d512a1,N002727
18,6a343ba30998e90203b5aa54e5ef20cd5d37c03c,N002727
19,8389e37d1938946eab5cdd800744e8b73dace663,N002727
20,d7110597c983a414a497f8193ba15df09c9dd306,N002727
21,aac2c3dd5f55db6be91fb0efa8d3a00ce5e43711,N002727
22,9c6cf4f3355709fa991dbf22496bb41275a57342,N002727
23,b56f3a3649f9d80fbde4c6677780c37ab7283426,N002727
24,fcac51780c64722cc2d8c7e2359a41525cea714d,N002727
25,993e950e7753b7d6ded9ba69cf3f54a8cfbac643,N002727
26,775f3d95c16d96e3283d2ad98c9d3d55fd21dc38,N002727
27,962abb5c3bfad2fe2335fe5eabea2842485b63d4,N002727
28,a85550745fccb7d87b3fbf2e05776d732a16a8ec,N002727
29,029dcfbea85428a01676119838e65fcd372a82b0,N002727
30,6289592dab60208690aab6e33307aa4eb40ae1ef,N002727
31,b90483ede8132daf692da71806ead9a63552e5ad,N002727
0,ef3d22342bad71419f9c28dbb374f69ed7fe7ce0,N002735
1,6de1292b94163da2bed3a5e009aa58a42c432021,N002735
2,b90b6c83f40e9b42a40ea31c2dcffe96f7b48dce,N002735
3,6e15f882bedd9bd5cc6d785268503d083ac2a51a,N002735
4,5f1cfc5225fc0ce382d8024dc811511f294cf3c5,N002735
5,321919aa81be5b960f66c85d2377409fdd58d08e,N002735
6,9c166154b57af5684983cadef3c2f442be161ff9,N002735
7,ed2385503e0290773e8283a4f9366a75f5278a55,N002735
8,f3e95a1eb7d5a25659eb6e0ed010b65314b6f98e,N002735
9,318925a362ef1098dc4261da74073ca177c47fba,N002735
10,c61fbadeabd09e6ec9accdf7053f6efd91fb3ee8,N002735
11,ca9d6c05767ac6d88cc1a82f04e46dd24f0f6234,N002735
12,c5c9c818acb203c5d285ed82f77062f1ddf13345,N002735
13,a8018ac1c190a15c82c8a4d395e10d43c0e229bd,N002735
14,5811d757a118acb589efd1c08b24e2b8204298ae,N002735
15,39e4e152100e292879f090fa8ef66c1684fd5777,N002735
16,2cadfeda82f5a0abdfe9cfe47414cbf7f3af4beb,N002735
17,e44e1b7f4599a441820eeb2a8e8768f7195b698e,N002735
18,36b3ed1e79141ecc3f74ffec24ced6c327d5d5d2,N002735
19,cf49bbd6cc2a3037c0b411acc0e832454dd237eb,N002735
20,6d7da683c5de332eee2e98c7bf88bb11bffc75c0,N002735
21,f96f253a6be8b0c8187a94be0d32615d246ff7cb,N002735
22,617b45f3d630bd30d49ebc1ba5525c670ac45852,N002735
23,9dcf613bc84b4ea136f32c7f178182b0f65fa864,N002735
24,c4ef9bbaf16c05d648cc3587b4a5567bf291bd39,N002735
25,3c094d711421941d3e9e7827f669c2b5c9b65b9d,N002735
26,07db5d03d2cbdc6bf22244808994835b166492ef,N002735
27,a127551747b7fd03ef71de0c77aaec8190ea900a,N002735
28,9c2dfcae8a5166e4c9b07bf994a2d0157e60e27b,N002735
29,32d6bcd1b5047f262bef15c0b9267bc84bccaf9d,N002735
30,e2fe52dec0098d4e6d94a3407088e8a033fa85c3,N002735
31,79f7e33830328c4353bdaaf4ff608e8069539832,N002735
0,20812ebc2ea9f9577cd0aca724a86bc177b58810,N002743
1,c52f903185af2115079b4f6be245579d2b86effd,N002743
2,5b750e2e47c08fe426a87dbd1b75815d88c9d6c9,N002743
3,52af3424128e37ec349fc6531278b35eddff5b48,N002743
4,174bde02a73eb9f9742f1a190f921ba02660d29e,N002743
5,5bf794fc267125274fc59fc3b375f88a3f676f57,N002743
6,e987f3e2d80480bb8566f90e17d6b9b30e7b3e8f,N002743
7,e8bd64c491ca12025197b92c11ddb32ef6407977,N002743
8,94d008e1df5355867e5b755ac5dee9b9dada2587,N002743
9,63d75cc9fdbf1511d8225f4d4f1fbe6399d8be8c,N002743
10,3ca6613f7c6da0ea263ed3dfdaadb06cc0f7272a,N002743
11,eaa4ce25a66ac7d22d415b135bb1e29a09eefea5,N002743
12,9e90ff6ab815549818ab9038493161b7cd2eae95,N002743
13,f673981afcbdb688e5a7060a42769f517f9e1fe9,N002743
14,780fc669f88998385c26a882121a9977283205ff,N002743
15,c1c6c3794f74c972242648c57f05ef12796c3b5c,N002743
16,0d186a4feefe5110236189b6b3aacfc4016d43a5,N002743
17,cb7b8f7f1f32b9d7e47a26e6db8baf39322c565e,N002743
18,ee67e443ab8267c71b575d118dd5b91bcc522d0e,N002743
19,484318567a3f9117edd7d600635702fdf776d389,N002743
20,3c19c13d32b510f287d3fa0c73a923141d91b56a,N002743
21,3a797b4393cf8ffaf297846eadd8063bc5f4df16,N002743
22,5db42e6d89ddd4a5c875066482c2b1a5d0e24ad6,N002743
23,d842a29e648056bd2cd9731f652698b7b6796f86,N002743
24,05125119ccedb1c4f41f368d41414d1183e6ecb0,N002743
25,6f293215e3d9caa34c0db2469f7986db4e3c4d22,N002743
26,2d0ad151c777d541c3aee8511af215dfabfef1f1,N002743
27,230c02b7b2650807cf4b7f6f5be30e7d485ab15c,N002743
28,95722dc439a5621d10a21504934bc62775860325,N002743
29,b23e298ea945c38f34955447cd60c4e2c4fddd56,N002743
30,97a709fb4688b8a500ae6f2b20b848d1e4c3854c,N002743
31,2554fe91d9c0b4ebc8c73f77773fc190ec02d453,N002743
0,1f7a4c714d708098aeb0011f664e073ecfade528,N002751
1,de8153f124f9db0de814251094b7f103c55017d2,N002751
2,788df85c68eb9a62a56343372547fd6d7c54b849,N002751
3,5a974d8b154173a34e4d68678644c423bdfb99f9,N002751
4,0eef9d4614eef40de66b8166a66c9161ea297fae,N002751
5,908acd63858bd91413bfbe8ced88c986d9945497,N002751
6,e4ad97d25c38965d048057ce20dbe39050f18fd9,N002751
7,3749ff0fddd19c60d36d49b895db58d151611b19,N002751
8,330741e3b551f94afd35ab2b5d64e1d49be5438c,N002751
9,36821c0069afc206f1c5deb321572e0c37fedd5e,N002751
10,5b35b41c6531116f322cd62982bae06fe9e391b1,N002751
11,3df2f3612f7910176fa87bf243965fb63ffcfdb4,N002751
12,43beb77c53ed94fc44951280f1c808604d350d4d,N002751
13,3f4387a0088d02ad63d4cd92a6e1366092bfa04c,N002751
14,0280612c470b52c28ade7a6b57efaf95fc807ef1,N002751
15,29c98ceda71fe9b893419d4f47be9442644fee36,N002751
16,49753ff2f4a75a6f5798976744e31a96f7118e4a,N002751
17,5bb91d23e46150b420a417f05e57c1e452212505,N002751
18,42096bf7c01c7255929200044deb99ee73e685f6,N002751
19,ecfd35bc94a581668859d255578585a216ce228b,N002751
20,6a524749b2c5f011a1c1b7eec589029756813a8a,N002751
21,cc86625b14e429fb1a8d381b2265ac76494bf0a4,N002751
22,6f8cedf212a93eb1de047d690a8de36f61c24a61,N002751
23,754bf14359999e32f584c16a9300b13f8fc0450b,N002751
24,835ba949866d94d0caacb18959a726fb361c2e10,N002751
25,803fd09a0a58654256219ef8d63b5184d7382935,N002751
26,13289bf2af57dfd67043343b71ac45b533d63cb9,N002751
27,a2369280f757a892361961da58eb62e13c3ef221,N002751
28,35433f576797f54f8da797d579255d715cfd6cd4,N002751
29,c9ae01ad5a701cfe8291c0cf7462e27829a7c70f,N002751
30,da8baa4322bbb718458dcecf5b3638f688527bb8,N002751
31,30eac64c28a54171c695bb5371c2834dcd464d90,N002751
0,c30ba9d4d94bce042809204b151e0caa272e332a,N002759
1,4ad7f810e0d9fcaa9ab3f40af5e9125e101ad683,N002759
2,eb08c4eabbc05b4ce380a8302652788b8402f10e,N002759
3,eeee7b3231801460f5c8514d5e97185288a236c1,N002759
4,f9dab9270fdff2ade0c9cecabcb3975894f7b4f5,N002759
5,e209baa47464e91799a54c4861c84ccf6867fc78,N002759
6,594d0c1150099aea08f195594feb92ad8f538fc6,N002759
7,6e1d5fcf8a4d73fb96de856d5a50b04fe12affe3,N002759
8,0afa56315eda343b367a23f78a2d7f8de0be3321,N002759
9,98859cc059a5ebb4bc765cf237ed14d0b312a44b,N002759
10,514f25217aaae10a442d559426ea78baf62320ed,N002759
11,c70a19dbad31bd5db6429f7a1e218d29ac1bf21c,N002759
12,f00d460b19be857d6955ca48f6916da734a098c1,N002759
13,3739a3d11c67caa7bd2b2b7faaf38ac2bfe60ee6,N002759
14,9e9fd4f21b2cfc4be16627e0684b114605e3a5c3,N002759
15,e472956e93e0581d4f037ae05dd2c66507b76ced,N002759
16,bb7034c4f9f3ceca430a38aa47c360c07250efbf,N002759
17,98d179876f5b834791e5e8ffc94f0e747a4189c0,N002759
18,1f30aa7a739c23ff56e76f4c07c8597ef6b97eb9,N002759
19,61b4e2735cddbf6362b79a52d1459e65a952b4a7,N002759
20,0cdc5f51ce99e46ac7dd04761c00be9f0d7a3b4d,N002759
21,d5cdbd6a6c747786e885a60f825c8eda53a1832f,N002759
22,163402c8b1fb893d627d65c27f26c8952acce9ce,N002759
23,5288bec520b3af2473130046feb36cab89ae80a2,N002759
24,03a849d553daba17f8ee9c9c12cfa7d54cedf4c8,N002759
25,053a04f07a86e0976dad34aa527cd57ba76f9a33,N002759
26,a5b6c4456c2a1afb9590287cefbbd3181bef965f,N002759
27,77423db59f2f6089fce7ffb464d2849c7df5e28d,N002759
28,0fa82881491c154ad589afc2bf17a60afc3b510c,N002759
29,57382ef4e9772ac0bce00eaacc5318e88054eaab,N002759
30,74a792e5bc156cc48278d9f366d5e9dd8a66bdfa,N002759
31,87604f9faf666c295eb4b31325e9e52c8065a137,N002759
0,1cd6419d971012ae4f2ef38e4487192139f45552,N002767
1,7400a38da0022f3a72e328279eb69ce7081a7411,N002767
2,878f7660ac56d2d169c497f7202d46eafd443ea1,N002767
3,2288c5c2e113d7d505fa98778f48c1c4c4b11070,N002767
4,0a4f3e1540f80aff40f141d37c8076e1a7d18455,N002767
5,2564b1ca40d582346c555f51e2f5a05fb7e1ee10,N002767
6,888e07f7eba4653d53c3d0163e8737878f9c0b19,N002767
7,1625e859a3f920bcc0fbe7c79210f05a67e04321,N002767
8,7e66464e33e18f69df4464023c56bf57ac22ccc4,N002767
9,e69658a82952bf778d83274672594214a4eb1d89,N002767
10,7683cb114f2402f5861d62d5dffdb92e02dc789e,N002767
11,7e0a1891bd29134caa5e8c7c57d7bfecd285157e,N002767
12,f03f291936f126305066ef33911a2feacc981b18,N002767
13,8d08e6a82f2145cdd13588c42e11486816a76037,N002767
14,2e0135f2bb39fd7785ce96c8cbf2ebd05638240a,N002767
15,ff25929318fc6639338bb13a749b60c729d01bb8,N002767
16,a705962a4e616d3028537760523980956b4c2f1c,N002767
17,8561f3a59d62706c9c9aab93e7411a88f01ca943,N002767
18,5e1c33510bd77b5481a78d03c1ad2f07758b543b,N002767
19,9396a5d787a952b7763059faa67d8d4df5da236c,N002767
20,571d1154141206b8adcffd6ec0cb25f1e5e58903,N002767
21,6cdc2f59f8c695a14b45bb1090c66f49105be2fa,N002767
22,3108e90058970a0ec9fae9d9cf9a04808396315a,N002767
23,c615fec9eb2dd08640f746bea3668d7293fb5208,N002767
24,24d56cf68ec893f79a88bc78d6276391c8c0dd04,N002767
25,52970df4866fc268bd8aefc18a40739b21daa547,N002767
26,228bbbbf4465ea8422c0def87085720d8da17915,N002767
27,b713b6a957f6e49f2153b3f5b8a03517278f5414,N002767
28,a272046f884b5ad1a7bb00e2119a059887073fef,N002767
29,35761adb2a15f309754fc35a5c9836747252fd37,N002767
30,616a6599f1e325f4c3d568027ff4d4d351331527,N002767
31,c523555c69ee9038c773238265b7faa9c5d44c47,N002767
0,e62f2934664dad686b0fe588a9d5652ea15c76ef,N002775
1,886076be60d258fba18a3977293cf4eaa5d4511d,N002775
2,890bbdbfb2d6b7129ff01b082acec1d9415d1d2b,N002775
3,9bb00351b9c85ab5901775687b3ff6889c16fec2,N002775
4,7f1e6aefafb782fe48bf315140aebc543ddf811a,N002775
5,c7360a4a2a3120a30624fdbcd8b498707a5f4a19,N002775
6,3e5830bd0bcf4211ca6fb8a72b4e9b5b0af36ee5,N002775
7,b19cd36f4900d5ae1c1d0190eb4fe15e633b91b6,N002775
8,bf807586e644613cff54fecfafad5d97e5a09bef,N002775
9,2c557f981077a8793f73137e83f4c7abbabf9adb,N002775
10,9ee4fbfffcad6d114812d833ea99fb54cc3b7f8f,N002775
11,f9e09ac5badec48389de6c2788f804f57543e17d,N002775
12,351a0b38be3971e59262571bcbb7c10837bd8b48,N002775
13,e682140eeaa3215d86a92460e262511ef6cb8f22,N002775
14,b28de49e08e021b186839f0a5e4aa4f31eb08124,N002775
15,f9fe16bb8cdcc879906d69029c4f8d32f7656ef1,N002775
16,6e9990bf4598416198cbdf593c2c9b9e990c9871,N002775
17,e76ab94e1bd3046733de34259e5fb6069ff840d5,N002775
18,a194a2abbff8d945540a8b4e197a91ff39519e2e,N002775
19,27212d59050b2b44cbb53c4ecd1fa52dddb29709,N002775
20,8eba24ab302c616eb65c74cfce0039805cbe9041,N002775
21,ec919435082e7a6a5a1f40465c59426faaca1d74,N002775
22,2237e447c5d9378bccbe1cf75ad9b0ddad81f1b3,N002775
23,b249ca896673f1d133043fb2115530e38ab5ee5f,N002775
24,3113708b5881ef32b00985ba821def687b427ff5,N002775
25,aced564bd04f1270e8372efe38dca8da6f5d5c7a,N002775
26,017343ef7faf9dcc3a14b6406a60b7e633c8edf2,N002775
27,928ebfb49207013aed77c5e8e6f048195c7a0d73,N002775
28,e45238517ec2092bdec3632a4eeb703787f9105b,N002775
29,f5c9adb7c4e2390c525935d512df03c8916545d0,N002775
30,66bfbc6917008a1e1e996fec28d8a2963c4a2131,N002775
31,ac4af0ac14b493077befe03254cd471fa5e007f2,N002775
0,1fc7b830588c78fb20d13f7f0bb9050e5af47bc2,N002783
1,e86fa472adfdb74a14294ff84b6372e629b73b09,N002783
2,d1dbd61d4abcc66862042c852b33d33cefe95e39,N002783
3,aeb13f8fe96d320ed479af15920261c394c48833,N002783
4,bb2c18134c9d114467f1bb0c94bdcbd37976b024,N002783
5,7a529c3515ab2755c40212b6cc681c2c75951336,N002783
6,24b7f5e9ab43f0e01e0bea82d31aabd70944f85d,N002783
7,2695d290adba0d0ce0142a098b96b87a52014918,N002783
8,c8f128fe0f4cfe27ac69d7face79853b6dc8e19f,N002783
9,c8078b144d4b7d1f4754435641a7adccdea2854b,N002783
10,7fb5862f3272d69294be206c5e3e8bc06b778ab5,N002783
11,40ac290def9ef7a2d6158e74d3d5d063c2d0e841,N002783
12,68be4b7a777b59a06565143f1a6eec313962b2be,N002783
13,c76aa0bedec3f46038f9f60b3e1f6cef94672f70,N002783
14,215d4d7ebb3158fb316b6fc6ce59a0d8880a219b,N002783
15,ceef9ea3ff71337e5dc4d8b5c33d53671f4aa8ca,N002783
16,def4d3874bb17d4b17d4c4acf26459be0bbd28e2,N002783
17,18fe3b06155ce1ae25f93d292906ddf5b36d311e,N002783
18,9f39e722c12b2a0d06276f63e408390f46717097,N002783
19,6506d10d9729e788e31dfbdab96ad073264a2188,N002783
20,afe60f0de3655d279173080c9eff40bedb2b0441,N002783
21,1844390ce5cedbb638560c7c62d0b668b400ffd3,N002783
22,eb200bc1e85af4cb9d58db7fece8f8abce6ed29d,N002783
23,d54a9aa2d348246389e245964a75cf9f6abc27d6,N002783
24,411d9416a095ccac451c08a4ef10b7a6240abb32,N002783
25,f05044ca28d4df2e5019996f00b67e3d0fea3be9,N002783
26,0e5b22e78eb81b4a0e34ab4364177756d3db63fa,N002783
27,e74ee962826697df9dbaba2ca0339ca8710596a6,N002783
28,c412e1505a2fdd8ac2e5cfc3df5ebf76291da375,N002783
29,6355ebea9d4ca0e1c2725aa4c2d6fc502bb0aec6,N002783
30,3f7ac8facf9fea79b0f91ed89b9910be9fa152b6,N002783
31,4692aac6a7827cb6f2fa251716e0cae578dc9f4d,N002783
0,e2a725c2a7258f13982f13a0251fa9eb472eddf3,N002791
1,174034b196a2982837df5fded3d3afb24f39d3d1,N002791
2,c2ee6290ec07dee2ee7f595a56986c7a502d708e,N002791
3,d0979539addab499bdd330e0f142278bde6ca404,N002791
4,6dfcc02adb2092c987260850c4b3bf1231789deb,N002791
5,97ee99eef78f894308452fca6d82fef6b7af864e,N002791
6,2524daf20c75181c7295347f2da13eb93e3d0a92,N002791
7,6a887b7c67cbfe18f1c434d6792172e61beb544d,N002791
8,73d3b18b29f2bfe4e649255ab5c28180212b4464,N002791
9,165c8f999a973ba49e69286833f9b854b410c503,N002791
10,a2db6d170a7250a153e77ae6d12479bbdcec86a2,N002791
11,64a6567fc08bfbd1b916a5cac3ce907e94de9f28,N002791
12,a87a9c0749cf6cb373b56e6f3d020e2f59299c84,N002791
13,b7dc357a28707ac843f70ca67d298fe536d7080c,N002791
14,142a832d5f5e3843a4093f068bd8a320fa55dcaa,N002791
15,e325a173173f6a88e92a665de57327a4550f9dcc,N002791
16,91d3de2826d732619a8033f8cd4d02bc21dc24fb,N002791
17,0113f3d4d67ed64221fba29f95f85f0a86d82bce,N002791
18,12e176b87a04f8b903e2120aa82f3cdbd52cf61b,N002791
19,c135f5b06c3fa2daaa45f7bb213cca5fd15618eb,N002791
20,deebfd08387cd0397f547f1e51a50a2a2a4ea388,N002791
21,f86edc0742c9c3078c05a44950c5e66c97cbc0a4,N002791
22,c0d9fd025065cf282d5567e8419436fe7926cc0b,N002791
23,afe974270a1cc6f488318fac0fe294816875fb41,N002791
24,fe289cbc9aaac02d006f8da04ad81a65f73e0280,N002791
25,87fc3e39e8f2d6a6c4b2227920873665bd71ff99,N002791
26,7c3c62e1c386b023df1dfa91b32899b030d79593,N002791
27,d1ce97ffff51b08b016b4f643ef3db4c66bb8ee7,N002791
28,4c68fe12ecd11a4639148f7dbc14f6700d51ea4c,N002791
29,2048f9ea1dc16702cf206b6a32d15966f4a8f28a,N002791
30,f24bcb9f00cc9e7831a0e8da98b77bd183438a37,N002791
31,4ddc9e68a0448669960b6410fd156418061e1100,N002791
0,cfeec069c33f63243239d7ede4115c2d1a387546,N002799
1,929f4a63e926e2b03bcd3b08545579f1c4395379,N002799
2,a679963eeb2d08df49603acacb9d7c89e972880c,N002799
3,5d24cc473c02b3a46e435f32411e35b9eff1b922,N002799
4,e36670cae67ad4d954368d0796e1e6004d5aa525,N002799
5,7f6bf0406c01f9bcf0b1e73600d574da0f878b00,N002799
6,1539bc62b58675745cc5f1a42eb0a4e7491a3e6c,N002799
7,dccbf8c9555c0c71991b4426d970bc48a7dbeecd,N002799
8,db9c03bff5c851b2002ae482721f27c806179846,N002799
9,5f9d82de3c3705f58ffef4483b198de9b51df6bb,N002799
10,c3836f7321da27c901bf145f3b3d4367dc6fb8c6,N002799
11,0cb7087e3cf0e356356bca1c87b01a5533496ca9,N002799
12,f5b61b8173e0090a4126f6cc80db4cae150148e0,N002799
13,208d2a9d7702c137d60b396cb1fb20170be64838,N002799
14,f347a35ab1883a03b5fab76d5b90027e662ac3c6,N002799
15,0ae763e5267d6ca316eedb419a7fa1fba85f72ce,N002799
16,a58fa5af288b25474ea67509b3c1db45821fd613,N002799
17,015f7cc53d62e346f201c029f6418cdd4a12a2d5,N002799
18,e9e6c8c0981161fe9b2892982e35f5d48191dd1e,N002799
19,f20f2043a6c92f5c9b8837e4958715483b00869c,N002799
20,869d04e92791643a69fb3cd569f5aec6687e7f3c,N002799
21,63d0d2ddef2a9e58407f90e3ecb76d0308fba9b6,N002799
22,6566a0896b589d7d78d48fa22f594b8b1b96c7dc,N002799
23,d1a5a5acb46a3c4ebd39319b66c03654bacb3723,N002799
24,c404e1de677e2789db1dbcb61e79d9488eae5db6,N002799
25,14b1caf20029fb76c4d843f401872dfcce54b225,N002799
26,365ee1ebf7f4f55a32c3823866d775f75bba6660,N002799
27,c46bf9e502c97d663d50f8acd43489c645d8bcac,N002799
28,ae94d16e993dcb8360ebbb0f4ed9dc55a96b3792,N002799
29,1fee6000087f42131a2aca0eadd084def93cfb38,N002799
30,db171cee40a2a9b5f3e832f0eda3e310c2ef6681,N002799
31,d51244e0703a266641a7d2b17f153a695c6da7fa,N002799
0,336f9865848620ea72d3380aa6da8e6511de8e49,N002807
1,b8df9a4cfe4ba6df27cecaadbf4b95a4fb1262ea,N002807
2,70486422a0b3bd94d5e8024b349316089ab643f8,N002807
3,bce2d37a0b061b79226db7623dbf5e9d80e2d500,N002807
4,4e220c141904fca025b67a45a7ce3477126192c3,N002807
5,9d7e735fc7be084e722dc85e9e5aa19249363ffe,N002807
6,38c1398f736df5f9d33b3d8ba9ff462f62d90819,N002807
7,3460ec3dbc4e8f48252e8895988b9930e682338a,N002807
8,ef6580af21c9b8aa871324b4c0338dea734fc522,N002807
